Package ID,Gluten Content (%),Dough Elasticity Index,Dampening Time (hours),Package Weight (g),Ash content (%),Production Recipe,Moisture (%),Starch Content (%),Production Mill,Package Volume (cm3),Proteins (g)/100g,Color,Quality,
949902,9.92,50.231,46,799.853,1.66,5,14.22,59.03,Happy Blackberry Windmill,997.7194938,9.69,3,Average,
950685,9.04,35.095,34,800.043,1.7,1,14.17,61.01,Happy Blackberry Windmill,1000.171725,8.49,2,Average,
950896,10.79,39.748,60,800.746,1.74,4,14.35,55.74,Happy Blackberry Windmill,998.8333838,11.32,2,Average,
951564,13.26,19.85,40,792.492,1.83,5,14.57,51.21,Happy Blackberry Windmill,998.4868864,12.42,2,Low,
951997,11.08,41.389,36,796.091,1.69,1,14,54.51,Happy Blackberry Windmill,999.6679955,11.16,2,Average,
952144,12.68,13.737,54,804.452,1.81,3,14.3,51.56,Happy Blackberry Windmill,1001.238751,12.89,2,Low,
952365,12.68,14.838,34,794.282,1.7,5,14.55,50.87,Happy Blackberry Windmill,1001.862821,12.67,2,Low,
953131,10.86,29.572,41,795.746,1.71,4,14.13,55.63,Happy Blackberry Windmill,1000.349969,11.11,3,Average,
954528,12.24,14.649,54,797.989,1.78,4,14.3,54.46,Happy Blackberry Windmill,999.8228751,12.21,2,Low,
955168,12.39,18.763,33,794.356,1.89,4,14.37,53.47,Happy Blackberry Windmill,999.7171451,11.59,2,Low,
955484,10.72,44.569,34,802.733,1.74,1,14.5,55.35,Happy Blackberry Windmill,1001.311673,11,2,Low,
955612,9.48,50.492,54,780.497,1.62,5,14.33,59.59,Happy Blackberry Windmill,997.8817029,9.14,2,Average,
955901,10.21,23.143,51,802.016,1.77,1,14.94,54.80,Happy Blackberry Windmill,999.3109624,10.73,2,Low,
956190,10.06,45.097,43,796.192,1.76,5,14.11,57.56,Happy Blackberry Windmill,999.7940861,9.61,3,Average,
956714,9.55,44.934,51,788.29,1.62,4,14.83,57.50,Happy Blackberry Windmill,1001.028954,9.38,3,Average,
957127,11.22,32.396,59,800.511,1.76,2,14.44,56.14,Happy Blackberry Windmill,997.435777,10.59,2,Average,
957281,10.79,37.403,13,801.506,1.72,2,14.15,54.49,Happy Blackberry Windmill,1000.890105,10.88,4,Average,
958445,13.33,38.717,50,799.873,1.84,4,14.35,50.09,Happy Blackberry Windmill,997.7445305,13.29,3,Low,
959849,11.66,30.594,36,799.867,1.75,3,14,54.87,Happy Blackberry Windmill,1001.062292,11.31,2,Average,
959857,9.41,38.174,34,777.79,1.77,2,14.26,59.55,Happy Blackberry Windmill,998.9556184,9.83,2,Low,
961308,11.22,34.492,4,799.919,1.63,1,14.26,55.57,Happy Blackberry Windmill,1000.016265,11.04,5,Average,
961647,11.08,40.757,59,806.476,1.75,4,14.68,53.23,Happy Blackberry Windmill,1000.442156,11.5,2,Low,
961682,11.51,30.673,53,800.386,1.94,2,14.39,53.66,Happy Blackberry Windmill,999.4907699,12.06,2,Low,
961748,9.99,49.018,59,796.963,1.71,3,14.09,56.97,Happy Blackberry Windmill,999.6486152,10.31,2,Average,
961858,9.92,57.773,37,789.5,1.9,4,14.28,58.83,Happy Blackberry Windmill,999.1867828,9.81,3,Low,
962025,10.21,36.652,47,802.368,1.66,3,14.68,57.98,Happy Blackberry Windmill,999.7504527,10.4,2,Average,
962782,11.01,46.451,33,815.01,1.63,3,14.26,56.02,Happy Blackberry Windmill,998.929955,11.37,3,Average,
963128,11.44,28.739,52,801.886,1.76,5,14.22,54.81,Happy Blackberry Windmill,1000.25548,10.99,2,Average,
963400,11.22,30.232,51,799.151,1.71,5,14.66,54.57,Happy Blackberry Windmill,999.0565737,10.79,2,Low,
963658,9.92,60.357,61,796.304,1.65,2,14.09,57.40,Happy Blackberry Windmill,1001.051077,9.67,2,Average,
963686,10.13,18.742,58,809.056,1.74,3,14.33,57.57,Happy Blackberry Windmill,1001.437963,10.39,2,Average,
964528,11.15,37.075,55,797.82,1.72,5,14.09,56.09,Happy Blackberry Windmill,999.6112881,10.4,2,Average,
964570,10.06,28.144,45,796.568,1.76,5,14.13,59.30,Happy Blackberry Windmill,998.0422768,9.72,3,Average,
964996,9.77,48.777,41,801.817,1.91,1,14.15,59.00,Happy Blackberry Windmill,1001.278334,9.54,3,Low,
966103,9.04,35.804,47,808.214,1.68,4,14.13,58.99,Happy Blackberry Windmill,998.2023643,9.37,3,Average,
966240,12.46,16.426,40,797.056,1.68,3,14.28,51.57,Happy Blackberry Windmill,998.6533176,12.35,2,Low,
966601,9.84,44.417,50,800.317,1.72,3,14.15,56.20,Happy Blackberry Windmill,999.4051139,10.25,2,Average,
966601,9.84,44.417,50,800.317,1.72,3,14.15,56.20,Happy Blackberry Windmill,999.4051139,10.25,2,Average,
967421,11.22,48.106,36,797.861,1.67,2,14.17,55.53,Happy Blackberry Windmill,999.6619097,11.75,2,Average,
967421,11.22,48.106,36,797.861,1.67,2,14.17,55.53,Happy Blackberry Windmill,999.6619097,11.75,2,Average,
967452,9.84,46.568,12,799.078,1.72,4,14.15,57.38,Happy Blackberry Windmill,1001.186673,10.27,6,Average,
970318,10.79,37.237,25,794.61,1.7,4,14.17,55.29,Happy Blackberry Windmill,997.8075758,10.16,3,Average,
971046,10.79,27.828,35,,,,,84.15,,,,2,Average,
971237,11.15,26.332,12,798.114,1.71,5,14.2,56.26,Happy Blackberry Windmill,999.9788722,10.52,6,Average,
971795,9.77,44.082,26,802.95,1.82,5,14.15,57.36,Happy Blackberry Windmill,999.3700175,10.01,3,Low,
971907,9.99,44.705,49,801.368,1.94,4,14.17,57.77,Happy Blackberry Windmill,1000.717843,10.15,2,Low,
972311,10.79,40.641,52,801.4,1.76,1,14.22,55.58,Happy Blackberry Windmill,999.6493671,11.2,2,Average,
972763,10.35,36.916,59,800.893,1.7,4,14.04,57.92,Happy Blackberry Windmill,1000.124068,10.64,2,Average,
974469,10.06,47.806,45,797.444,1.72,3,14.2,57.87,Happy Blackberry Windmill,999.1390624,9.73,3,Average,
975227,10.35,30.588,32,800.948,1.73,4,14.44,56.25,Happy Blackberry Windmill,1000.192289,10.74,4,Average,
976385,11.73,34.732,34,804.337,1.88,1,14.2,53.88,Happy Blackberry Windmill,998.8895103,12.25,2,Low,
976747,10.13,40.896,49,796.594,1.68,2,14.33,56.48,Happy Blackberry Windmill,998.074034,9.56,2,Average,
977949,10.86,46.77,59,801.576,1.9,5,14.44,56.50,Happy Blackberry Windmill,999.8689547,11.22,2,Low,
978137,12.53,27.789,56,812.922,1.84,5,14.13,53.09,Happy Blackberry Windmill,1001.821139,12.36,2,Low,
978712,11.44,35.653,52,804.578,1.72,3,14.9,53.54,Happy Blackberry Windmill,1000.290591,10.78,2,Low,
979012,11.08,31.899,51,802.333,1.74,3,14.3,56.50,Happy Blackberry Windmill,999.7061196,10.61,2,Average,
979488,11.08,31.477,51,797.031,1.78,2,14.06,55.28,Happy Blackberry Windmill,998.6216907,10.64,2,Low,
979665,12.6,16.714,60,809.365,1.82,5,14.35,51.49,Happy Blackberry Windmill,1000.720993,12.76,2,Low,
980340,8.9,65.795,59,800.326,1.54,1,14.35,58.01,Happy Blackberry Windmill,1001.63694,9.33,2,Low,
980919,10.5,53.137,44,799.063,1.7,2,14.24,56.55,Happy Blackberry Windmill,1000.055709,10.49,2,Average,
982038,9.7,23.293,32,799.946,1.86,1,14.09,56.68,Happy Blackberry Windmill,1000.049947,10.37,2,Low,
982249,9.77,41.182,29,794.142,1.72,3,14.28,56.87,Happy Blackberry Windmill,999.4489663,10.17,3,Average,
984157,11.15,39.205,36,797.32,1.78,5,14.24,54.67,Happy Blackberry Windmill,1000.096669,10.71,2,Average,
984689,8.54,69.677,30,802.175,1.74,3,14.13,61.81,Happy Blackberry Windmill,999.5097866,8.51,5,Average,
985061,12.24,19.964,55,802.888,1.8,5,14.74,53.78,Happy Blackberry Windmill,1001.50563,12.09,2,High,
986863,9.19,44.966,45,791.019,1.71,1,14.24,59.36,Happy Blackberry Windmill,999.9861855,9.91,2,Average,
986914,9.63,46.92,23,796.52,1.78,5,14.04,59.10,Happy Blackberry Windmill,999.0932529,9.99,5,Average,
987990,10.5,42.583,41,801.99,1.8,4,14.09,58.06,Happy Blackberry Windmill,999.2789569,10.13,3,Low,
988552,11.01,32.08,42,803.966,1.71,2,14.15,55.07,Happy Blackberry Windmill,1002.850102,11.49,2,Low,
988726,9.41,54.618,40,806.735,1.93,3,14.13,58.53,Happy Blackberry Windmill,1001.867498,10.01,2,Low,
989230,10.28,40.665,38,783.392,1.63,1,14.15,58.25,Happy Blackberry Windmill,1000.447434,10.2,3,Average,
990296,10.93,34.48,19,806.981,1.62,2,14.63,54.58,Happy Blackberry Windmill,998.869788,10.92,4,Average,
990620,9.63,38.951,29,798.223,1.69,4,14.24,59.20,Happy Blackberry Windmill,1000.115769,9.55,3,Average,
991136,10.42,31.893,53,793.647,1.7,2,14.15,56.45,Happy Blackberry Windmill,998.8259888,10.98,2,Average,
991223,11.08,37.819,37,799.983,1.91,1,14.35,55.70,Happy Blackberry Windmill,998.9874522,11.45,2,Low,
992075,9.26,51.835,58,799.976,1.69,3,14.2,59.26,Happy Blackberry Windmill,1000.087018,9.7,2,Average,
992466,11.66,27.187,42,801.261,1.91,1,14.96,52.92,Happy Blackberry Windmill,1000.58387,12.24,2,Low,
992742,10.64,30.405,56,799.494,1.72,1,14.2,56.64,Happy Blackberry Windmill,999.4853733,11.19,2,Low,
993054,13.91,23.135,39,787.207,1.94,3,14.7,49.39,Happy Blackberry Windmill,1000.781891,14.12,2,Low,
993233,9.48,39.462,57,802.204,1.74,3,14.15,58.66,Happy Blackberry Windmill,1000.652465,9.48,2,Low,
993664,10.13,58.993,36,802.293,1.74,2,14.5,56.42,Happy Blackberry Windmill,999.6567938,10.21,3,Average,
994483,11.01,32.73,51,803.531,1.75,2,15.05,55.41,Happy Blackberry Windmill,1001.198979,10.43,2,Low,
995713,10.13,47.697,-8,803.015,1.68,4,14.83,55.47,Happy Blackberry Windmill,1000.556261,10.53,6,Average,
996773,10.64,35.395,36,795.604,1.71,4,14.94,56.99,Happy Blackberry Windmill,1000.171308,10.34,2,Low,
996877,11.08,26.134,26,796.746,1.76,3,14.13,56.63,Happy Blackberry Windmill,999.3762944,10.79,3,Low,
998789,10.42,43.382,53,805.03,1.9,5,14.24,56.28,Happy Blackberry Windmill,1000.852949,10.53,2,Low,
999490,9.63,33.703,61,801.192,1.78,5,14.24,59.17,Happy Blackberry Windmill,999.3895288,10.05,2,Average,
